StartController,controller starts
ControllerExecution,Begin#NewStatsIn$1369851331.538351$61$2$93#AddNewDataToBuffer$1369851331.538390$61$2$93#NewStatsIn$1369851331.538539$61$2$93#AddNewDataToBuffer$1369851331.538563$61$2$93#NewStatsIn$1369851331.633269$61$2$93#AddNewDataToBuffer$1369851331.633293$61$2$93#NewStatsIn$1369851331.641343$61$2$93#AddNewDataToBuffer$1369851331.641368$61$2$93#ReleaseBuffer$1369851331.641374$61$2$93#StartRunGo$1369851331.641513$61$2#DoneRunGo$1369851331.641586$61$2
ControllerExecution,Begin#NewStatsIn$1369851332.537068$61$2$94#AddNewDataToBuffer$1369851332.537088$61$2$94#NewStatsIn$1369851332.539267$61$2$94#AddNewDataToBuffer$1369851332.539288$61$2$94#NewStatsIn$1369851332.632460$61$2$94#AddNewDataToBuffer$1369851332.632483$61$2$94#NewStatsIn$1369851332.639152$61$2$94#AddNewDataToBuffer$1369851332.639176$61$2$94#ReleaseBuffer$1369851332.639182$61$2$94#StartRunGo$1369851332.639279$61$2#DoneRunGo$1369851332.639342$61$2
ControllerExecution,Begin#NewStatsIn$1369851333.537406$61$2$95#AddNewDataToBuffer$1369851333.537426$61$2$95#NewStatsIn$1369851333.538332$61$2$95#AddNewDataToBuffer$1369851333.538353$61$2$95#NewStatsIn$1369851333.633084$61$2$95#AddNewDataToBuffer$1369851333.633108$61$2$95#NewStatsIn$1369851333.639170$61$2$95#AddNewDataToBuffer$1369851333.639194$61$2$95#ReleaseBuffer$1369851333.639200$61$2$95#StartRunGo$1369851333.639298$61$2#DoneRunGo$1369851333.639363$61$2
ControllerExecution,Begin#NewStatsIn$1369851334.537112$61$2$96#AddNewDataToBuffer$1369851334.537131$61$2$96#NewStatsIn$1369851334.538016$61$2$96#AddNewDataToBuffer$1369851334.538037$61$2$96#NewStatsIn$1369851334.632244$61$2$96#AddNewDataToBuffer$1369851334.632267$61$2$96#NewStatsIn$1369851334.637701$61$2$96#AddNewDataToBuffer$1369851334.637725$61$2$96#ReleaseBuffer$1369851334.637730$61$2$96#StartRunGo$1369851334.637828$61$2#DoneRunGo$1369851334.637889$61$2
ControllerExecution,Begin#NewStatsIn$1369851335.536976$61$2$97#AddNewDataToBuffer$1369851335.536995$61$2$97#NewStatsIn$1369851335.538462$61$2$97#AddNewDataToBuffer$1369851335.538484$61$2$97#NewStatsIn$1369851335.631755$61$2$97#AddNewDataToBuffer$1369851335.631777$61$2$97#NewStatsIn$1369851335.637939$61$2$97#AddNewDataToBuffer$1369851335.637962$61$2$97#ReleaseBuffer$1369851335.637968$61$2$97#StartRunGo$1369851335.638063$61$2#DoneRunGo$1369851335.638190$61$2
ControllerExecution,Begin#NewStatsIn$1369851336.536450$61$2$98#AddNewDataToBuffer$1369851336.536476$61$2$98#NewStatsIn$1369851336.538987$61$2$98#AddNewDataToBuffer$1369851336.539009$61$2$98#NewStatsIn$1369851336.630447$61$2$98#AddNewDataToBuffer$1369851336.630470$61$2$98#NewStatsIn$1369851336.636945$61$2$98#AddNewDataToBuffer$1369851336.636969$61$2$98#ReleaseBuffer$1369851336.636975$61$2$98#StartRunGo$1369851336.637091$61$2#DoneRunGo$1369851336.637222$61$2
ControllerExecution,Begin#NewStatsIn$1369851337.538152$61$2$99#AddNewDataToBuffer$1369851337.538172$61$2$99#NewStatsIn$1369851337.538637$61$2$99#AddNewDataToBuffer$1369851337.538658$61$2$99#NewStatsIn$1369851337.630329$61$2$99#AddNewDataToBuffer$1369851337.630351$61$2$99#NewStatsIn$1369851337.637003$61$2$99#AddNewDataToBuffer$1369851337.637027$61$2$99#ReleaseBuffer$1369851337.637033$61$2$99#StartRunGo$1369851337.637130$61$2#DoneRunGo$1369851337.637193$61$2
ControllerExecution,Begin#NewStatsIn$1369851338.535958$61$2$100#AddNewDataToBuffer$1369851338.535996$61$2$100#NewStatsIn$1369851338.539217$61$2$100#AddNewDataToBuffer$1369851338.539240$61$2$100#NewStatsIn$1369851338.629383$61$2$100#AddNewDataToBuffer$1369851338.629407$61$2$100#NewStatsIn$1369851338.636093$61$2$100#AddNewDataToBuffer$1369851338.636118$61$2$100#ReleaseBuffer$1369851338.636124$61$2$100#StartRunGo$1369851338.636265$61$2#DoneRunGo$1369851338.636341$61$2
ControllerExecution,Begin#NewStatsIn$1369851339.538072$61$2$101#AddNewDataToBuffer$1369851339.538110$61$2$101#NewStatsIn$1369851339.538218$61$2$101#AddNewDataToBuffer$1369851339.538241$61$2$101#NewStatsIn$1369851339.629641$61$2$101#AddNewDataToBuffer$1369851339.629664$61$2$101#NewStatsIn$1369851339.635088$61$2$101#AddNewDataToBuffer$1369851339.635113$61$2$101#ReleaseBuffer$1369851339.635119$61$2$101#StartRunGo$1369851339.635326$61$2#DoneRunGo$1369851339.635369$61$2
ControllerExecution,Begin#NewStatsIn$1369851340.535583$61$2$102#AddNewDataToBuffer$1369851340.535611$61$2$102#NewStatsIn$1369851340.538238$61$2$102#AddNewDataToBuffer$1369851340.538262$61$2$102#NewStatsIn$1369851340.628466$61$2$102#AddNewDataToBuffer$1369851340.628491$61$2$102#NewStatsIn$1369851340.634396$61$2$102#AddNewDataToBuffer$1369851340.634422$61$2$102#ReleaseBuffer$1369851340.634428$61$2$102#StartRunGo$1369851340.634545$61$2#DoneRunGo$1369851340.634617$61$2
ControllerExecution,Begin#NewStatsIn$1369851341.535953$61$2$103#AddNewDataToBuffer$1369851341.535974$61$2$103#NewStatsIn$1369851341.538236$61$2$103#AddNewDataToBuffer$1369851341.538257$61$2$103#NewStatsIn$1369851341.629513$61$2$103#AddNewDataToBuffer$1369851341.629536$61$2$103#NewStatsIn$1369851341.634713$61$2$103#AddNewDataToBuffer$1369851341.634738$61$2$103#ReleaseBuffer$1369851341.634743$61$2$103#StartRunGo$1369851341.634842$61$2#DoneRunGo$1369851341.634954$61$2
ControllerExecution,Begin#NewStatsIn$1369851342.537289$61$2$104#AddNewDataToBuffer$1369851342.537308$61$2$104#NewStatsIn$1369851342.540569$61$2$104#AddNewDataToBuffer$1369851342.540590$61$2$104#NewStatsIn$1369851342.627332$61$2$104#AddNewDataToBuffer$1369851342.627355$61$2$104#NewStatsIn$1369851342.633853$61$2$104#AddNewDataToBuffer$1369851342.633878$61$2$104#ReleaseBuffer$1369851342.633883$61$2$104#StartRunGo$1369851342.633979$61$2#DoneRunGo$1369851342.634042$61$2
ControllerExecution,Begin#NewStatsIn$1369851343.536180$61$2$105#AddNewDataToBuffer$1369851343.536200$61$2$105#NewStatsIn$1369851343.538197$61$2$105#AddNewDataToBuffer$1369851343.538218$61$2$105#NewStatsIn$1369851343.625918$61$2$105#AddNewDataToBuffer$1369851343.625941$61$2$105#NewStatsIn$1369851343.634989$61$2$105#AddNewDataToBuffer$1369851343.635013$61$2$105#ReleaseBuffer$1369851343.635019$61$2$105#StartRunGo$1369851343.635115$61$2#DoneRunGo$1369851343.635181$61$2
ControllerExecution,Begin#NewStatsIn$1369851344.536270$61$2$106#AddNewDataToBuffer$1369851344.536291$61$2$106#NewStatsIn$1369851344.539188$61$2$106#AddNewDataToBuffer$1369851344.539209$61$2$106#NewStatsIn$1369851344.625887$61$2$106#AddNewDataToBuffer$1369851344.625910$61$2$106#NewStatsIn$1369851344.632810$61$2$106#AddNewDataToBuffer$1369851344.632834$61$2$106#ReleaseBuffer$1369851344.632840$61$2$106#StartRunGo$1369851344.632936$61$2#DoneRunGo$1369851344.632997$61$2
ControllerExecution,Begin#NewStatsIn$1369851345.536152$61$2$107#AddNewDataToBuffer$1369851345.536172$61$2$107#NewStatsIn$1369851345.538754$61$2$107#AddNewDataToBuffer$1369851345.538775$61$2$107#NewStatsIn$1369851345.629343$61$2$107#AddNewDataToBuffer$1369851345.629366$61$2$107#NewStatsIn$1369851345.633587$61$2$107#AddNewDataToBuffer$1369851345.633611$61$2$107#ReleaseBuffer$1369851345.633617$61$2$107#StartRunGo$1369851345.633712$61$2#DoneRunGo$1369851345.633835$61$2
ControllerExecution,Begin#NewStatsIn$1369851346.535836$61$2$108#AddNewDataToBuffer$1369851346.535856$61$2$108#NewStatsIn$1369851346.538951$61$2$108#AddNewDataToBuffer$1369851346.538972$61$2$108#NewStatsIn$1369851346.628593$61$2$108#AddNewDataToBuffer$1369851346.628615$61$2$108#NewStatsIn$1369851346.631138$61$2$108#AddNewDataToBuffer$1369851346.631163$61$2$108#ReleaseBuffer$1369851346.631168$61$2$108#StartRunGo$1369851346.631266$61$2#DoneRunGo$1369851346.631331$61$2
ControllerExecution,Begin#NewStatsIn$1369851347.536019$61$2$109#AddNewDataToBuffer$1369851347.536040$61$2$109#NewStatsIn$1369851347.538741$61$2$109#AddNewDataToBuffer$1369851347.538762$61$2$109#NewStatsIn$1369851347.628005$61$2$109#AddNewDataToBuffer$1369851347.628027$61$2$109#NewStatsIn$1369851347.632689$61$2$109#AddNewDataToBuffer$1369851347.632713$61$2$109#ReleaseBuffer$1369851347.632718$61$2$109#StartRunGo$1369851347.632812$61$2#DoneRunGo$1369851347.632873$61$2
ControllerExecution,Begin#NewStatsIn$1369851348.537886$61$2$110#AddNewDataToBuffer$1369851348.537906$61$2$110#NewStatsIn$1369851348.539262$61$2$110#AddNewDataToBuffer$1369851348.539283$61$2$110#NewStatsIn$1369851348.628357$61$2$110#AddNewDataToBuffer$1369851348.628380$61$2$110#NewStatsIn$1369851348.630697$61$2$110#AddNewDataToBuffer$1369851348.630721$61$2$110#ReleaseBuffer$1369851348.630726$61$2$110#StartRunGo$1369851348.630820$61$2#DoneRunGo$1369851348.630880$61$2
ControllerExecution,Begin#NewStatsIn$1369851349.537620$61$2$111#AddNewDataToBuffer$1369851349.537640$61$2$111#NewStatsIn$1369851349.539370$61$2$111#AddNewDataToBuffer$1369851349.539391$61$2$111#NewStatsIn$1369851349.627513$61$2$111#AddNewDataToBuffer$1369851349.627535$61$2$111#NewStatsIn$1369851349.631980$61$2$111#AddNewDataToBuffer$1369851349.632004$61$2$111#ReleaseBuffer$1369851349.632009$61$2$111#StartRunGo$1369851349.632104$61$2#DoneRunGo$1369851349.632167$61$2
ControllerExecution,Begin#NewStatsIn$1369851350.536314$61$2$112#AddNewDataToBuffer$1369851350.536356$61$2$112#NewStatsIn$1369851350.539520$61$2$112#AddNewDataToBuffer$1369851350.539546$61$2$112#NewStatsIn$1369851350.628189$61$2$112#AddNewDataToBuffer$1369851350.628214$61$2$112#NewStatsIn$1369851350.629329$61$2$112#AddNewDataToBuffer$1369851350.629355$61$2$112#ReleaseBuffer$1369851350.629361$61$2$112#StartRunGo$1369851350.629509$61$2#DoneRunGo$1369851350.629585$61$2
ControllerExecution,Begin#NewStatsIn$1369851351.537158$61$2$113#AddNewDataToBuffer$1369851351.537178$61$2$113#NewStatsIn$1369851351.538679$61$2$113#AddNewDataToBuffer$1369851351.538701$61$2$113#NewStatsIn$1369851351.627048$61$2$113#AddNewDataToBuffer$1369851351.627071$61$2$113#NewStatsIn$1369851351.628559$61$2$113#AddNewDataToBuffer$1369851351.628583$61$2$113#ReleaseBuffer$1369851351.628589$61$2$113#StartRunGo$1369851351.628685$61$2#DoneRunGo$1369851351.628747$61$2
ControllerExecution,Begin#NewStatsIn$1369851352.536926$61$2$114#AddNewDataToBuffer$1369851352.536946$61$2$114#NewStatsIn$1369851352.539336$61$2$114#AddNewDataToBuffer$1369851352.539357$61$2$114#NewStatsIn$1369851352.628816$61$2$114#AddNewDataToBuffer$1369851352.628838$61$2$114#NewStatsIn$1369851352.629192$61$2$114#AddNewDataToBuffer$1369851352.629216$61$2$114#ReleaseBuffer$1369851352.629221$61$2$114#StartRunGo$1369851352.629317$61$2#DoneRunGo$1369851352.629436$61$2
ControllerExecution,Begin#NewStatsIn$1369851353.535855$61$2$115#AddNewDataToBuffer$1369851353.535874$61$2$115#NewStatsIn$1369851353.538526$61$2$115#AddNewDataToBuffer$1369851353.538547$61$2$115#NewStatsIn$1369851353.626712$61$2$115#AddNewDataToBuffer$1369851353.626734$61$2$115#NewStatsIn$1369851353.627462$61$2$115#AddNewDataToBuffer$1369851353.627486$61$2$115#ReleaseBuffer$1369851353.627491$61$2$115#StartRunGo$1369851353.627587$61$2#DoneRunGo$1369851353.627707$61$2
ControllerExecution,Begin#NewStatsIn$1369851354.535836$61$2$116#AddNewDataToBuffer$1369851354.535873$61$2$116#NewStatsIn$1369851354.538970$61$2$116#AddNewDataToBuffer$1369851354.538992$61$2$116#NewStatsIn$1369851354.626927$61$2$116#AddNewDataToBuffer$1369851354.626949$61$2$116#NewStatsIn$1369851354.628491$61$2$116#AddNewDataToBuffer$1369851354.628515$61$2$116#ReleaseBuffer$1369851354.628520$61$2$116#StartRunGo$1369851354.628657$61$2#DoneRunGo$1369851354.628731$61$2
ControllerExecution,Begin#NewStatsIn$1369851355.536138$61$2$117#AddNewDataToBuffer$1369851355.536158$61$2$117#NewStatsIn$1369851355.538830$61$2$117#AddNewDataToBuffer$1369851355.538851$61$2$117#NewStatsIn$1369851355.627882$61$2$117#AddNewDataToBuffer$1369851355.627904$61$2$117#NewStatsIn$1369851355.628006$61$2$117#AddNewDataToBuffer$1369851355.628030$61$2$117#ReleaseBuffer$1369851355.628035$61$2$117#StartRunGo$1369851355.628131$61$2#DoneRunGo$1369851355.628249$61$2
ControllerExecution,Begin#NewStatsIn$1369851356.536912$61$2$118#AddNewDataToBuffer$1369851356.536931$61$2$118#NewStatsIn$1369851356.539580$61$2$118#AddNewDataToBuffer$1369851356.539601$61$2$118#NewStatsIn$1369851356.624969$61$2$118#AddNewDataToBuffer$1369851356.624991$61$2$118#NewStatsIn$1369851356.626284$61$2$118#AddNewDataToBuffer$1369851356.626308$61$2$118#ReleaseBuffer$1369851356.626313$61$2$118#StartRunGo$1369851356.626409$61$2#DoneRunGo$1369851356.626476$61$2
ControllerExecution,Begin#NewStatsIn$1369851357.535891$61$2$119#AddNewDataToBuffer$1369851357.535911$61$2$119#NewStatsIn$1369851357.538213$61$2$119#AddNewDataToBuffer$1369851357.538234$61$2$119#NewStatsIn$1369851357.626374$61$2$119#AddNewDataToBuffer$1369851357.626396$61$2$119#NewStatsIn$1369851357.627328$61$2$119#AddNewDataToBuffer$1369851357.627352$61$2$119#ReleaseBuffer$1369851357.627357$61$2$119#StartRunGo$1369851357.627454$61$2#DoneRunGo$1369851357.627516$61$2
ControllerExecution,Begin#NewStatsIn$1369851358.537176$61$2$120#AddNewDataToBuffer$1369851358.537196$61$2$120#NewStatsIn$1369851358.539700$61$2$120#AddNewDataToBuffer$1369851358.539721$61$2$120#NewStatsIn$1369851358.624038$61$2$120#AddNewDataToBuffer$1369851358.624061$61$2$120#NewStatsIn$1369851358.624820$61$2$120#AddNewDataToBuffer$1369851358.624843$61$2$120#ReleaseBuffer$1369851358.624848$61$2$120#StartRunGo$1369851358.624943$61$2#DoneRunGo$1369851358.625003$61$2
ControllerExecution,Begin#NewStatsIn$1369851359.535587$61$2$121#AddNewDataToBuffer$1369851359.535607$61$2$121#NewStatsIn$1369851359.538797$61$2$121#AddNewDataToBuffer$1369851359.538818$61$2$121#NewStatsIn$1369851359.622401$61$2$121#AddNewDataToBuffer$1369851359.622423$61$2$121#NewStatsIn$1369851359.626749$61$2$121#AddNewDataToBuffer$1369851359.626773$61$2$121#ReleaseBuffer$1369851359.626779$61$2$121#StartRunGo$1369851359.626873$61$2#DoneRunGo$1369851359.626936$61$2
ControllerExecution,Begin#NewStatsIn$1369851360.536663$61$2$122#AddNewDataToBuffer$1369851360.536705$61$2$122#NewStatsIn$1369851360.539796$61$2$122#AddNewDataToBuffer$1369851360.539821$61$2$122#NewStatsIn$1369851360.623272$61$2$122#AddNewDataToBuffer$1369851360.623297$61$2$122#NewStatsIn$1369851360.624495$61$2$122#AddNewDataToBuffer$1369851360.624520$61$2$122#ReleaseBuffer$1369851360.624526$61$2$122#StartRunGo$1369851360.624675$61$2#DoneRunGo$1369851360.624751$61$2
ControllerExecution,Begin#NewStatsIn$1369851361.535818$61$2$123#AddNewDataToBuffer$1369851361.535857$61$2$123#NewStatsIn$1369851361.538882$61$2$123#AddNewDataToBuffer$1369851361.538906$61$2$123#NewStatsIn$1369851361.621688$61$2$123#AddNewDataToBuffer$1369851361.621713$61$2$123#NewStatsIn$1369851361.625390$61$2$123#AddNewDataToBuffer$1369851361.625415$61$2$123#ReleaseBuffer$1369851361.625421$61$2$123#StartRunGo$1369851361.625563$61$2#DoneRunGo$1369851361.625641$61$2
ControllerExecution,Begin#NewStatsIn$1369851362.537912$61$2$124#AddNewDataToBuffer$1369851362.537933$61$2$124#NewStatsIn$1369851362.538412$61$2$124#AddNewDataToBuffer$1369851362.538433$61$2$124#NewStatsIn$1369851362.620940$61$2$124#AddNewDataToBuffer$1369851362.620963$61$2$124#NewStatsIn$1369851362.622525$61$2$124#AddNewDataToBuffer$1369851362.622550$61$2$124#ReleaseBuffer$1369851362.622555$61$2$124#StartRunGo$1369851362.622652$61$2#DoneRunGo$1369851362.622785$61$2
ControllerExecution,Begin#NewStatsIn$1369851363.534968$61$2$125#AddNewDataToBuffer$1369851363.534988$61$2$125#NewStatsIn$1369851363.538909$61$2$125#AddNewDataToBuffer$1369851363.538930$61$2$125#NewStatsIn$1369851363.619340$61$2$125#AddNewDataToBuffer$1369851363.619363$61$2$125#NewStatsIn$1369851363.622381$61$2$125#AddNewDataToBuffer$1369851363.622405$61$2$125#ReleaseBuffer$1369851363.622411$61$2$125#StartRunGo$1369851363.622507$61$2#DoneRunGo$1369851363.622571$61$2
ControllerExecution,Begin#NewStatsIn$1369851364.536455$61$2$126#AddNewDataToBuffer$1369851364.536493$61$2$126#NewStatsIn$1369851364.538568$61$2$126#AddNewDataToBuffer$1369851364.538592$61$2$126#NewStatsIn$1369851364.619878$61$2$126#AddNewDataToBuffer$1369851364.619900$61$2$126#NewStatsIn$1369851364.621984$61$2$126#AddNewDataToBuffer$1369851364.622009$61$2$126#ReleaseBuffer$1369851364.622015$61$2$126#StartRunGo$1369851364.622156$61$2#DoneRunGo$1369851364.622231$61$2
ControllerExecution,Begin#NewStatsIn$1369851365.535701$61$2$127#AddNewDataToBuffer$1369851365.535720$61$2$127#NewStatsIn$1369851365.537723$61$2$127#AddNewDataToBuffer$1369851365.537744$61$2$127#NewStatsIn$1369851365.620484$61$2$127#AddNewDataToBuffer$1369851365.620507$61$2$127#NewStatsIn$1369851365.623094$61$2$127#AddNewDataToBuffer$1369851365.623118$61$2$127#ReleaseBuffer$1369851365.623123$61$2$127#StartRunGo$1369851365.623220$61$2#DoneRunGo$1369851365.623339$61$2
ControllerExecution,Begin#NewStatsIn$1369851366.536436$61$2$128#AddNewDataToBuffer$1369851366.536470$61$2$128#NewStatsIn$1369851366.537993$61$2$128#AddNewDataToBuffer$1369851366.538016$61$2$128#NewStatsIn$1369851366.619252$61$2$128#AddNewDataToBuffer$1369851366.619275$61$2$128#NewStatsIn$1369851366.621557$61$2$128#AddNewDataToBuffer$1369851366.621581$61$2$128#ReleaseBuffer$1369851366.621587$61$2$128#StartRunGo$1369851366.621725$61$2#DoneRunGo$1369851366.621866$61$2
ControllerExecution,Begin#NewStatsIn$1369851367.536117$61$2$129#AddNewDataToBuffer$1369851367.536136$61$2$129#NewStatsIn$1369851367.538717$61$2$129#AddNewDataToBuffer$1369851367.538738$61$2$129#NewStatsIn$1369851367.618109$61$2$129#AddNewDataToBuffer$1369851367.618132$61$2$129#NewStatsIn$1369851367.619401$61$2$129#AddNewDataToBuffer$1369851367.619425$61$2$129#ReleaseBuffer$1369851367.619430$61$2$129#StartRunGo$1369851367.619523$61$2#DoneRunGo$1369851367.619586$61$2
ControllerExecution,Begin#NewStatsIn$1369851368.536772$61$2$130#AddNewDataToBuffer$1369851368.536792$61$2$130#NewStatsIn$1369851368.539748$61$2$130#AddNewDataToBuffer$1369851368.539769$61$2$130#NewStatsIn$1369851368.617110$61$2$130#AddNewDataToBuffer$1369851368.617133$61$2$130#NewStatsIn$1369851368.620530$61$2$130#AddNewDataToBuffer$1369851368.620553$61$2$130#ReleaseBuffer$1369851368.620559$61$2$130#StartRunGo$1369851368.620654$61$2#DoneRunGo$1369851368.620714$61$2
ControllerExecution,Begin#NewStatsIn$1369851369.535857$61$2$131#AddNewDataToBuffer$1369851369.535877$61$2$131#NewStatsIn$1369851369.538139$61$2$131#AddNewDataToBuffer$1369851369.538161$61$2$131#NewStatsIn$1369851369.616744$61$2$131#AddNewDataToBuffer$1369851369.616766$61$2$131#NewStatsIn$1369851369.620959$61$2$131#AddNewDataToBuffer$1369851369.620983$61$2$131#ReleaseBuffer$1369851369.620988$61$2$131#StartRunGo$1369851369.621088$61$2#DoneRunGo$1369851369.621152$61$2
ControllerExecution,Begin#NewStatsIn$1369851370.537129$61$2$132#AddNewDataToBuffer$1369851370.537157$61$2$132#NewStatsIn$1369851370.539412$61$2$132#AddNewDataToBuffer$1369851370.539435$61$2$132#NewStatsIn$1369851370.615910$61$2$132#AddNewDataToBuffer$1369851370.615934$61$2$132#NewStatsIn$1369851370.618619$61$2$132#AddNewDataToBuffer$1369851370.618644$61$2$132#ReleaseBuffer$1369851370.618650$61$2$132#StartRunGo$1369851370.618769$61$2#DoneRunGo$1369851370.618835$61$2
ControllerExecution,Begin#NewStatsIn$1369851371.536013$61$2$133#AddNewDataToBuffer$1369851371.536052$61$2$133#NewStatsIn$1369851371.538506$61$2$133#AddNewDataToBuffer$1369851371.538530$61$2$133#NewStatsIn$1369851371.615720$61$2$133#AddNewDataToBuffer$1369851371.615745$61$2$133#NewStatsIn$1369851371.617391$61$2$133#AddNewDataToBuffer$1369851371.617417$61$2$133#ReleaseBuffer$1369851371.617423$61$2$133#StartRunGo$1369851371.617561$61$2#DoneRunGo$1369851371.617637$61$2
ControllerExecution,Begin#NewStatsIn$1369851372.535023$61$2$134#AddNewDataToBuffer$1369851372.535048$61$2$134#NewStatsIn$1369851372.540102$61$2$134#AddNewDataToBuffer$1369851372.540124$61$2$134#NewStatsIn$1369851372.615236$61$2$134#AddNewDataToBuffer$1369851372.615259$61$2$134#NewStatsIn$1369851372.617528$61$2$134#AddNewDataToBuffer$1369851372.617553$61$2$134#ReleaseBuffer$1369851372.617559$61$2$134#StartRunGo$1369851372.617660$61$2#DoneRunGo$1369851372.617786$61$2
ControllerExecution,Begin#NewStatsIn$1369851373.535577$61$2$135#AddNewDataToBuffer$1369851373.535614$61$2$135#NewStatsIn$1369851373.539276$61$2$135#AddNewDataToBuffer$1369851373.539299$61$2$135#NewStatsIn$1369851373.613625$61$2$135#AddNewDataToBuffer$1369851373.613659$61$2$135#NewStatsIn$1369851373.617794$61$2$135#AddNewDataToBuffer$1369851373.617819$61$2$135#ReleaseBuffer$1369851373.617825$61$2$135#StartRunGo$1369851373.617968$61$2#DoneRunGo$1369851373.618112$61$2
ControllerExecution,Begin#NewStatsIn$1369851374.536645$61$2$136#AddNewDataToBuffer$1369851374.536685$61$2$136#NewStatsIn$1369851374.541198$61$2$136#AddNewDataToBuffer$1369851374.541221$61$2$136#NewStatsIn$1369851374.614312$61$2$136#AddNewDataToBuffer$1369851374.614336$61$2$136#NewStatsIn$1369851374.617517$61$2$136#AddNewDataToBuffer$1369851374.617542$61$2$136#ReleaseBuffer$1369851374.617548$61$2$136#StartRunGo$1369851374.617688$61$2#DoneRunGo$1369851374.617762$61$2
ControllerExecution,Begin#NewStatsIn$1369851375.536160$61$2$137#AddNewDataToBuffer$1369851375.536186$61$2$137#NewStatsIn$1369851375.539311$61$2$137#AddNewDataToBuffer$1369851375.539333$61$2$137#NewStatsIn$1369851375.613676$61$2$137#AddNewDataToBuffer$1369851375.613698$61$2$137#NewStatsIn$1369851375.616426$61$2$137#AddNewDataToBuffer$1369851375.616450$61$2$137#ReleaseBuffer$1369851375.616456$61$2$137#StartRunGo$1369851375.616560$61$2#DoneRunGo$1369851375.616688$61$2
ControllerExecution,Begin#NewStatsIn$1369851376.537034$61$2$138#AddNewDataToBuffer$1369851376.537055$61$2$138#NewStatsIn$1369851376.539774$61$2$138#AddNewDataToBuffer$1369851376.539795$61$2$138#NewStatsIn$1369851376.612285$61$2$138#AddNewDataToBuffer$1369851376.612313$61$2$138#NewStatsIn$1369851376.615509$61$2$138#AddNewDataToBuffer$1369851376.615534$61$2$138#ReleaseBuffer$1369851376.615540$61$2$138#StartRunGo$1369851376.615661$61$2#DoneRunGo$1369851376.615792$61$2
ControllerExecution,Begin#NewStatsIn$1369851377.537649$61$2$139#AddNewDataToBuffer$1369851377.537688$61$2$139#NewStatsIn$1369851377.539373$61$2$139#AddNewDataToBuffer$1369851377.539397$61$2$139#NewStatsIn$1369851377.611134$61$2$139#AddNewDataToBuffer$1369851377.611158$61$2$139#NewStatsIn$1369851377.615200$61$2$139#AddNewDataToBuffer$1369851377.615225$61$2$139#ReleaseBuffer$1369851377.615231$61$2$139#StartRunGo$1369851377.615370$61$2#DoneRunGo$1369851377.615445$61$2
ControllerExecution,Begin#NewStatsIn$1369851378.536061$61$2$140#AddNewDataToBuffer$1369851378.536080$61$2$140#NewStatsIn$1369851378.540117$61$2$140#AddNewDataToBuffer$1369851378.540138$61$2$140#NewStatsIn$1369851378.611280$61$2$140#AddNewDataToBuffer$1369851378.611303$61$2$140#NewStatsIn$1369851378.616675$61$2$140#AddNewDataToBuffer$1369851378.616699$61$2$140#ReleaseBuffer$1369851378.616704$61$2$140#StartRunGo$1369851378.616800$61$2#DoneRunGo$1369851378.616927$61$2
ControllerExecution,Begin#NewStatsIn$1369851379.536487$61$2$141#AddNewDataToBuffer$1369851379.536506$61$2$141#NewStatsIn$1369851379.539021$61$2$141#AddNewDataToBuffer$1369851379.539043$61$2$141#NewStatsIn$1369851379.611659$61$2$141#AddNewDataToBuffer$1369851379.611682$61$2$141#NewStatsIn$1369851379.613931$61$2$141#AddNewDataToBuffer$1369851379.613955$61$2$141#ReleaseBuffer$1369851379.613961$61$2$141#StartRunGo$1369851379.614054$61$2#DoneRunGo$1369851379.614173$61$2
ControllerExecution,Begin#NewStatsIn$1369851380.535711$61$2$142#AddNewDataToBuffer$1369851380.535736$61$2$142#NewStatsIn$1369851380.539043$61$2$142#AddNewDataToBuffer$1369851380.539067$61$2$142#NewStatsIn$1369851380.611032$61$2$142#AddNewDataToBuffer$1369851380.611056$61$2$142#NewStatsIn$1369851380.613443$61$2$142#AddNewDataToBuffer$1369851380.613469$61$2$142#ReleaseBuffer$1369851380.613475$61$2$142#StartRunGo$1369851380.613586$61$2#DoneRunGo$1369851380.613653$61$2
ControllerExecution,Begin#NewStatsIn$1369851381.536357$61$2$143#AddNewDataToBuffer$1369851381.536377$61$2$143#NewStatsIn$1369851381.539230$61$2$143#AddNewDataToBuffer$1369851381.539252$61$2$143#NewStatsIn$1369851381.609826$61$2$143#AddNewDataToBuffer$1369851381.609850$61$2$143#NewStatsIn$1369851381.613051$61$2$143#AddNewDataToBuffer$1369851381.613076$61$2$143#ReleaseBuffer$1369851381.613082$61$2$143#StartRunGo$1369851381.613182$61$2#DoneRunGo$1369851381.613244$61$2
ControllerExecution,Begin#NewStatsIn$1369851382.535215$61$2$144#AddNewDataToBuffer$1369851382.535236$61$2$144#NewStatsIn$1369851382.540845$61$2$144#AddNewDataToBuffer$1369851382.540867$61$2$144#NewStatsIn$1369851382.609114$61$2$144#AddNewDataToBuffer$1369851382.609136$61$2$144#NewStatsIn$1369851382.613379$61$2$144#AddNewDataToBuffer$1369851382.613402$61$2$144#ReleaseBuffer$1369851382.613408$61$2$144#StartRunGo$1369851382.613506$61$2#DoneRunGo$1369851382.613638$61$2
