StartController,controller starts
ControllerExecution,Begin#NewStatsIn$1370892225.614244$61$2$119#AddNewDataToBuffer$1370892225.614265$61$2$119#NewStatsIn$1370892225.635121$61$2$119#AddNewDataToBuffer$1370892225.635129$61$2$119#NewStatsIn$1370892225.706150$61$2$119#AddNewDataToBuffer$1370892225.706161$61$2$119#NewStatsIn$1370892225.844683$61$2$119#AddNewDataToBuffer$1370892225.844700$61$2$119#ReleaseBuffer$1370892225.844706$61$2$119#StartRunGo$1370892225.844875$61$2#DoneRunGo$1370892225.845003$61$2
ControllerExecution,Begin#NewStatsIn$1370892226.615053$61$2$120#AddNewDataToBuffer$1370892226.615074$61$2$120#NewStatsIn$1370892226.635408$61$2$120#AddNewDataToBuffer$1370892226.635416$61$2$120#NewStatsIn$1370892226.706982$61$2$120#AddNewDataToBuffer$1370892226.706992$61$2$120#NewStatsIn$1370892226.843848$61$2$120#AddNewDataToBuffer$1370892226.843864$61$2$120#ReleaseBuffer$1370892226.843870$61$2$120#StartRunGo$1370892226.844036$61$2#DoneRunGo$1370892226.844190$61$2
ControllerExecution,Begin#NewStatsIn$1370892227.613698$61$2$121#AddNewDataToBuffer$1370892227.613711$61$2$121#NewStatsIn$1370892227.636129$61$2$121#AddNewDataToBuffer$1370892227.636139$61$2$121#NewStatsIn$1370892227.705228$61$2$121#AddNewDataToBuffer$1370892227.705238$61$2$121#NewStatsIn$1370892227.843791$61$2$121#AddNewDataToBuffer$1370892227.843811$61$2$121#ReleaseBuffer$1370892227.843818$61$2$121#StartRunGo$1370892227.843968$61$2#DoneRunGo$1370892227.844094$61$2
ControllerExecution,Begin#NewStatsIn$1370892228.614424$61$2$122#AddNewDataToBuffer$1370892228.614446$61$2$122#NewStatsIn$1370892228.635985$61$2$122#AddNewDataToBuffer$1370892228.635994$61$2$122#NewStatsIn$1370892228.705176$61$2$122#AddNewDataToBuffer$1370892228.705193$61$2$122#NewStatsIn$1370892228.842780$61$2$122#AddNewDataToBuffer$1370892228.842799$61$2$122#ReleaseBuffer$1370892228.842805$61$2$122#StartRunGo$1370892228.842951$61$2#DoneRunGo$1370892228.843076$61$2
ControllerExecution,Begin#NewStatsIn$1370892229.613798$61$2$123#AddNewDataToBuffer$1370892229.613820$61$2$123#NewStatsIn$1370892229.636460$61$2$123#AddNewDataToBuffer$1370892229.636469$61$2$123#NewStatsIn$1370892229.703915$61$2$123#AddNewDataToBuffer$1370892229.703925$61$2$123#NewStatsIn$1370892229.841516$61$2$123#AddNewDataToBuffer$1370892229.841529$61$2$123#ReleaseBuffer$1370892229.841534$61$2$123#StartRunGo$1370892229.841679$61$2#DoneRunGo$1370892229.841827$61$2
ControllerExecution,Begin#NewStatsIn$1370892230.614477$61$2$124#AddNewDataToBuffer$1370892230.614498$61$2$124#NewStatsIn$1370892230.635357$61$2$124#AddNewDataToBuffer$1370892230.635366$61$2$124#NewStatsIn$1370892230.704364$61$2$124#AddNewDataToBuffer$1370892230.704382$61$2$124#NewStatsIn$1370892230.841720$61$2$124#AddNewDataToBuffer$1370892230.841740$61$2$124#ReleaseBuffer$1370892230.841747$61$2$124#StartRunGo$1370892230.841916$61$2#DoneRunGo$1370892230.842099$61$2
ControllerExecution,Begin#NewStatsIn$1370892231.613454$61$2$125#AddNewDataToBuffer$1370892231.613477$61$2$125#NewStatsIn$1370892231.636282$61$2$125#AddNewDataToBuffer$1370892231.636291$61$2$125#NewStatsIn$1370892231.703484$61$2$125#AddNewDataToBuffer$1370892231.703497$61$2$125#NewStatsIn$1370892231.841215$61$2$125#AddNewDataToBuffer$1370892231.841226$61$2$125#ReleaseBuffer$1370892231.841231$61$2$125#StartRunGo$1370892231.841408$61$2#DoneRunGo$1370892231.841526$61$2
ControllerExecution,Begin#NewStatsIn$1370892232.615929$61$2$126#AddNewDataToBuffer$1370892232.615951$61$2$126#NewStatsIn$1370892232.636502$61$2$126#AddNewDataToBuffer$1370892232.636511$61$2$126#NewStatsIn$1370892232.703276$61$2$126#AddNewDataToBuffer$1370892232.703285$61$2$126#NewStatsIn$1370892232.839687$61$2$126#AddNewDataToBuffer$1370892232.839698$61$2$126#ReleaseBuffer$1370892232.839704$61$2$126#StartRunGo$1370892232.839862$61$2#DoneRunGo$1370892232.840007$61$2
ControllerExecution,Begin#NewStatsIn$1370892233.613937$61$2$127#AddNewDataToBuffer$1370892233.613959$61$2$127#NewStatsIn$1370892233.636403$61$2$127#AddNewDataToBuffer$1370892233.636411$61$2$127#NewStatsIn$1370892233.701741$61$2$127#AddNewDataToBuffer$1370892233.701750$61$2$127#NewStatsIn$1370892233.839878$61$2$127#AddNewDataToBuffer$1370892233.839892$61$2$127#ReleaseBuffer$1370892233.839897$61$2$127#StartRunGo$1370892233.840040$61$2#DoneRunGo$1370892233.840166$61$2
ControllerExecution,Begin#NewStatsIn$1370892234.613297$61$2$128#AddNewDataToBuffer$1370892234.613319$61$2$128#NewStatsIn$1370892234.635412$61$2$128#AddNewDataToBuffer$1370892234.635421$61$2$128#NewStatsIn$1370892234.702544$61$2$128#AddNewDataToBuffer$1370892234.702553$61$2$128#NewStatsIn$1370892234.839406$61$2$128#AddNewDataToBuffer$1370892234.839424$61$2$128#ReleaseBuffer$1370892234.839430$61$2$128#StartRunGo$1370892234.839577$61$2#DoneRunGo$1370892234.839748$61$2
ControllerExecution,Begin#NewStatsIn$1370892235.612600$61$2$129#AddNewDataToBuffer$1370892235.612621$61$2$129#NewStatsIn$1370892235.637506$61$2$129#AddNewDataToBuffer$1370892235.637514$61$2$129#NewStatsIn$1370892235.700988$61$2$129#AddNewDataToBuffer$1370892235.700998$61$2$129#NewStatsIn$1370892235.838359$61$2$129#AddNewDataToBuffer$1370892235.838370$61$2$129#ReleaseBuffer$1370892235.838375$61$2$129#StartRunGo$1370892235.838515$61$2#DoneRunGo$1370892235.838659$61$2
ControllerExecution,Begin#NewStatsIn$1370892236.614808$61$2$130#AddNewDataToBuffer$1370892236.614831$61$2$130#NewStatsIn$1370892236.635402$61$2$130#AddNewDataToBuffer$1370892236.635411$61$2$130#NewStatsIn$1370892236.701117$61$2$130#AddNewDataToBuffer$1370892236.701126$61$2$130#NewStatsIn$1370892236.838170$61$2$130#AddNewDataToBuffer$1370892236.838181$61$2$130#ReleaseBuffer$1370892236.838187$61$2$130#StartRunGo$1370892236.838332$61$2#DoneRunGo$1370892236.838454$61$2
ControllerExecution,Begin#NewStatsIn$1370892237.613637$61$2$131#AddNewDataToBuffer$1370892237.613658$61$2$131#NewStatsIn$1370892237.637510$61$2$131#AddNewDataToBuffer$1370892237.637519$61$2$131#NewStatsIn$1370892237.700290$61$2$131#AddNewDataToBuffer$1370892237.700299$61$2$131#NewStatsIn$1370892237.837732$61$2$131#AddNewDataToBuffer$1370892237.837748$61$2$131#ReleaseBuffer$1370892237.837754$61$2$131#StartRunGo$1370892237.837900$61$2#DoneRunGo$1370892237.838030$61$2
ControllerExecution,Begin#NewStatsIn$1370892238.614599$61$2$132#AddNewDataToBuffer$1370892238.614622$61$2$132#NewStatsIn$1370892238.635642$61$2$132#AddNewDataToBuffer$1370892238.635651$61$2$132#NewStatsIn$1370892238.700334$61$2$132#AddNewDataToBuffer$1370892238.700352$61$2$132#NewStatsIn$1370892238.837104$61$2$132#AddNewDataToBuffer$1370892238.837126$61$2$132#ReleaseBuffer$1370892238.837132$61$2$132#StartRunGo$1370892238.837301$61$2#DoneRunGo$1370892238.837486$61$2
ControllerExecution,Begin#NewStatsIn$1370892239.613783$61$2$133#AddNewDataToBuffer$1370892239.613806$61$2$133#NewStatsIn$1370892239.634671$61$2$133#AddNewDataToBuffer$1370892239.634680$61$2$133#NewStatsIn$1370892239.699103$61$2$133#AddNewDataToBuffer$1370892239.699112$61$2$133#NewStatsIn$1370892239.836344$61$2$133#AddNewDataToBuffer$1370892239.836364$61$2$133#ReleaseBuffer$1370892239.836371$61$2$133#StartRunGo$1370892239.836520$61$2#DoneRunGo$1370892239.836645$61$2
ControllerExecution,Begin#NewStatsIn$1370892240.614660$61$2$134#AddNewDataToBuffer$1370892240.614683$61$2$134#NewStatsIn$1370892240.635507$61$2$134#AddNewDataToBuffer$1370892240.635515$61$2$134#NewStatsIn$1370892240.697965$61$2$134#AddNewDataToBuffer$1370892240.697974$61$2$134#NewStatsIn$1370892240.837519$61$2$134#AddNewDataToBuffer$1370892240.837538$61$2$134#ReleaseBuffer$1370892240.837544$61$2$134#StartRunGo$1370892240.837692$61$2#DoneRunGo$1370892240.837824$61$2
ControllerExecution,Begin#NewStatsIn$1370892241.614223$61$2$135#AddNewDataToBuffer$1370892241.614245$61$2$135#NewStatsIn$1370892241.636089$61$2$135#AddNewDataToBuffer$1370892241.636099$61$2$135#NewStatsIn$1370892241.698995$61$2$135#AddNewDataToBuffer$1370892241.699006$61$2$135#NewStatsIn$1370892241.838171$61$2$135#AddNewDataToBuffer$1370892241.838183$61$2$135#ReleaseBuffer$1370892241.838188$61$2$135#StartRunGo$1370892241.838335$61$2#DoneRunGo$1370892241.838457$61$2
ControllerExecution,Begin#NewStatsIn$1370892242.614228$61$2$136#AddNewDataToBuffer$1370892242.614250$61$2$136#NewStatsIn$1370892242.635682$61$2$136#AddNewDataToBuffer$1370892242.635691$61$2$136#NewStatsIn$1370892242.698126$61$2$136#AddNewDataToBuffer$1370892242.698135$61$2$136#NewStatsIn$1370892242.835997$61$2$136#AddNewDataToBuffer$1370892242.836010$61$2$136#ReleaseBuffer$1370892242.836017$61$2$136#StartRunGo$1370892242.836162$61$2#DoneRunGo$1370892242.836356$61$2
ControllerExecution,Begin#NewStatsIn$1370892243.613428$61$2$137#AddNewDataToBuffer$1370892243.613449$61$2$137#NewStatsIn$1370892243.636042$61$2$137#AddNewDataToBuffer$1370892243.636050$61$2$137#NewStatsIn$1370892243.696971$61$2$137#AddNewDataToBuffer$1370892243.696980$61$2$137#NewStatsIn$1370892243.835151$61$2$137#AddNewDataToBuffer$1370892243.835160$61$2$137#ReleaseBuffer$1370892243.835165$61$2$137#StartRunGo$1370892243.835304$61$2#DoneRunGo$1370892243.835426$61$2
ControllerExecution,Begin#NewStatsIn$1370892244.615382$61$2$138#AddNewDataToBuffer$1370892244.615404$61$2$138#NewStatsIn$1370892244.635158$61$2$138#AddNewDataToBuffer$1370892244.635167$61$2$138#NewStatsIn$1370892244.697374$61$2$138#AddNewDataToBuffer$1370892244.697394$61$2$138#NewStatsIn$1370892244.834008$61$2$138#AddNewDataToBuffer$1370892244.834030$61$2$138#ReleaseBuffer$1370892244.834038$61$2$138#StartRunGo$1370892244.834195$61$2#DoneRunGo$1370892244.834323$61$2
ControllerExecution,Begin#NewStatsIn$1370892245.614191$61$2$139#AddNewDataToBuffer$1370892245.614213$61$2$139#NewStatsIn$1370892245.634698$61$2$139#AddNewDataToBuffer$1370892245.634706$61$2$139#NewStatsIn$1370892245.695826$61$2$139#AddNewDataToBuffer$1370892245.695841$61$2$139#NewStatsIn$1370892245.833847$61$2$139#AddNewDataToBuffer$1370892245.833857$61$2$139#ReleaseBuffer$1370892245.833863$61$2$139#StartRunGo$1370892245.834008$61$2#DoneRunGo$1370892245.834132$61$2
ControllerExecution,Begin#NewStatsIn$1370892246.614065$61$2$140#AddNewDataToBuffer$1370892246.614086$61$2$140#NewStatsIn$1370892246.635308$61$2$140#AddNewDataToBuffer$1370892246.635317$61$2$140#NewStatsIn$1370892246.696265$61$2$140#AddNewDataToBuffer$1370892246.696274$61$2$140#NewStatsIn$1370892246.833197$61$2$140#AddNewDataToBuffer$1370892246.833206$61$2$140#ReleaseBuffer$1370892246.833212$61$2$140#StartRunGo$1370892246.833362$61$2#DoneRunGo$1370892246.833483$61$2
ControllerExecution,Begin#NewStatsIn$1370892247.615570$61$2$141#AddNewDataToBuffer$1370892247.615592$61$2$141#NewStatsIn$1370892247.636484$61$2$141#AddNewDataToBuffer$1370892247.636493$61$2$141#NewStatsIn$1370892247.694587$61$2$141#AddNewDataToBuffer$1370892247.694598$61$2$141#NewStatsIn$1370892247.832713$61$2$141#AddNewDataToBuffer$1370892247.832728$61$2$141#ReleaseBuffer$1370892247.832734$61$2$141#StartRunGo$1370892247.832877$61$2#DoneRunGo$1370892247.833006$61$2
ControllerExecution,Begin#NewStatsIn$1370892248.614172$61$2$142#AddNewDataToBuffer$1370892248.614186$61$2$142#NewStatsIn$1370892248.635586$61$2$142#AddNewDataToBuffer$1370892248.635594$61$2$142#NewStatsIn$1370892248.694366$61$2$142#AddNewDataToBuffer$1370892248.694376$61$2$142#NewStatsIn$1370892248.832091$61$2$142#AddNewDataToBuffer$1370892248.832100$61$2$142#ReleaseBuffer$1370892248.832106$61$2$142#StartRunGo$1370892248.832244$61$2#DoneRunGo$1370892248.832362$61$2
ControllerExecution,Begin#NewStatsIn$1370892249.612791$61$2$143#AddNewDataToBuffer$1370892249.612812$61$2$143#NewStatsIn$1370892249.636779$61$2$143#AddNewDataToBuffer$1370892249.636787$61$2$143#NewStatsIn$1370892249.694485$61$2$143#AddNewDataToBuffer$1370892249.694493$61$2$143#NewStatsIn$1370892249.831273$61$2$143#AddNewDataToBuffer$1370892249.831282$61$2$143#ReleaseBuffer$1370892249.831287$61$2$143#StartRunGo$1370892249.831425$61$2#DoneRunGo$1370892249.831548$61$2
ControllerExecution,Begin#NewStatsIn$1370892250.613837$61$2$144#AddNewDataToBuffer$1370892250.613859$61$2$144#NewStatsIn$1370892250.634181$61$2$144#AddNewDataToBuffer$1370892250.634190$61$2$144#NewStatsIn$1370892250.693634$61$2$144#AddNewDataToBuffer$1370892250.693643$61$2$144#NewStatsIn$1370892250.831878$61$2$144#AddNewDataToBuffer$1370892250.831894$61$2$144#ReleaseBuffer$1370892250.831900$61$2$144#StartRunGo$1370892250.832045$61$2#DoneRunGo$1370892250.832168$61$2
ControllerExecution,Begin#NewStatsIn$1370892251.613197$61$2$145#AddNewDataToBuffer$1370892251.613219$61$2$145#NewStatsIn$1370892251.635874$61$2$145#AddNewDataToBuffer$1370892251.635883$61$2$145#NewStatsIn$1370892251.693134$61$2$145#AddNewDataToBuffer$1370892251.693144$61$2$145#NewStatsIn$1370892251.830959$61$2$145#AddNewDataToBuffer$1370892251.830970$61$2$145#ReleaseBuffer$1370892251.830976$61$2$145#StartRunGo$1370892251.831119$61$2#DoneRunGo$1370892251.831243$61$2
ControllerExecution,Begin#NewStatsIn$1370892252.613367$61$2$146#AddNewDataToBuffer$1370892252.613388$61$2$146#NewStatsIn$1370892252.635285$61$2$146#AddNewDataToBuffer$1370892252.635293$61$2$146#NewStatsIn$1370892252.691859$61$2$146#AddNewDataToBuffer$1370892252.691871$61$2$146#NewStatsIn$1370892252.830270$61$2$146#AddNewDataToBuffer$1370892252.830291$61$2$146#ReleaseBuffer$1370892252.830297$61$2$146#StartRunGo$1370892252.830443$61$2#DoneRunGo$1370892252.830579$61$2
ControllerExecution,Begin#NewStatsIn$1370892253.615396$61$2$147#AddNewDataToBuffer$1370892253.615418$61$2$147#NewStatsIn$1370892253.636217$61$2$147#AddNewDataToBuffer$1370892253.636226$61$2$147#NewStatsIn$1370892253.691972$61$2$147#AddNewDataToBuffer$1370892253.691981$61$2$147#NewStatsIn$1370892253.829654$61$2$147#AddNewDataToBuffer$1370892253.829664$61$2$147#ReleaseBuffer$1370892253.829669$61$2$147#StartRunGo$1370892253.829808$61$2#DoneRunGo$1370892253.829933$61$2
ControllerExecution,Begin#NewStatsIn$1370892254.614685$61$2$148#AddNewDataToBuffer$1370892254.614708$61$2$148#NewStatsIn$1370892254.635410$61$2$148#AddNewDataToBuffer$1370892254.635418$61$2$148#NewStatsIn$1370892254.692567$61$2$148#AddNewDataToBuffer$1370892254.692575$61$2$148#NewStatsIn$1370892254.828987$61$2$148#AddNewDataToBuffer$1370892254.828996$61$2$148#ReleaseBuffer$1370892254.829002$61$2$148#StartRunGo$1370892254.829143$61$2#DoneRunGo$1370892254.829342$61$2
ControllerExecution,Begin#NewStatsIn$1370892255.614420$61$2$149#AddNewDataToBuffer$1370892255.614442$61$2$149#NewStatsIn$1370892255.637651$61$2$149#AddNewDataToBuffer$1370892255.637659$61$2$149#NewStatsIn$1370892255.690921$61$2$149#AddNewDataToBuffer$1370892255.690929$61$2$149#NewStatsIn$1370892255.829230$61$2$149#AddNewDataToBuffer$1370892255.829240$61$2$149#ReleaseBuffer$1370892255.829245$61$2$149#StartRunGo$1370892255.829401$61$2#DoneRunGo$1370892255.829519$61$2
ControllerExecution,Begin#NewStatsIn$1370892256.613746$61$2$150#AddNewDataToBuffer$1370892256.613767$61$2$150#NewStatsIn$1370892256.635398$61$2$150#AddNewDataToBuffer$1370892256.635407$61$2$150#NewStatsIn$1370892256.690219$61$2$150#AddNewDataToBuffer$1370892256.690228$61$2$150#NewStatsIn$1370892256.829558$61$2$150#AddNewDataToBuffer$1370892256.829567$61$2$150#ReleaseBuffer$1370892256.829573$61$2$150#StartRunGo$1370892256.829699$61$2#DoneRunGo$1370892256.829817$61$2
ControllerExecution,Begin#NewStatsIn$1370892257.613461$61$2$151#AddNewDataToBuffer$1370892257.613479$61$2$151#NewStatsIn$1370892257.635945$61$2$151#AddNewDataToBuffer$1370892257.635954$61$2$151#NewStatsIn$1370892257.689857$61$2$151#AddNewDataToBuffer$1370892257.689865$61$2$151#NewStatsIn$1370892257.828307$61$2$151#AddNewDataToBuffer$1370892257.828324$61$2$151#ReleaseBuffer$1370892257.828330$61$2$151#StartRunGo$1370892257.828476$61$2#DoneRunGo$1370892257.828603$61$2
ControllerExecution,Begin#NewStatsIn$1370892258.614665$61$2$152#AddNewDataToBuffer$1370892258.614688$61$2$152#NewStatsIn$1370892258.635388$61$2$152#AddNewDataToBuffer$1370892258.635396$61$2$152#NewStatsIn$1370892258.689051$61$2$152#AddNewDataToBuffer$1370892258.689067$61$2$152#NewStatsIn$1370892258.827387$61$2$152#AddNewDataToBuffer$1370892258.827396$61$2$152#ReleaseBuffer$1370892258.827402$61$2$152#StartRunGo$1370892258.827544$61$2#DoneRunGo$1370892258.827717$61$2
ControllerExecution,Begin#NewStatsIn$1370892259.614592$61$2$153#AddNewDataToBuffer$1370892259.614617$61$2$153#NewStatsIn$1370892259.636229$61$2$153#AddNewDataToBuffer$1370892259.636239$61$2$153#NewStatsIn$1370892259.689456$61$2$153#AddNewDataToBuffer$1370892259.689470$61$2$153#NewStatsIn$1370892259.827287$61$2$153#AddNewDataToBuffer$1370892259.827305$61$2$153#ReleaseBuffer$1370892259.827312$61$2$153#StartRunGo$1370892259.827459$61$2#DoneRunGo$1370892259.827582$61$2
ControllerExecution,Begin#NewStatsIn$1370892260.613961$61$2$154#AddNewDataToBuffer$1370892260.613983$61$2$154#NewStatsIn$1370892260.635113$61$2$154#AddNewDataToBuffer$1370892260.635121$61$2$154#NewStatsIn$1370892260.690474$61$2$154#AddNewDataToBuffer$1370892260.690483$61$2$154#NewStatsIn$1370892260.826212$61$2$154#AddNewDataToBuffer$1370892260.826221$61$2$154#ReleaseBuffer$1370892260.826227$61$2$154#StartRunGo$1370892260.826366$61$2#DoneRunGo$1370892260.826489$61$2
ControllerExecution,Begin#NewStatsIn$1370892261.613196$61$2$155#AddNewDataToBuffer$1370892261.613218$61$2$155#NewStatsIn$1370892261.636601$61$2$155#AddNewDataToBuffer$1370892261.636609$61$2$155#NewStatsIn$1370892261.688282$61$2$155#AddNewDataToBuffer$1370892261.688291$61$2$155#NewStatsIn$1370892261.826056$61$2$155#AddNewDataToBuffer$1370892261.826065$61$2$155#ReleaseBuffer$1370892261.826070$61$2$155#StartRunGo$1370892261.826210$61$2#DoneRunGo$1370892261.826349$61$2
ControllerExecution,Begin#NewStatsIn$1370892262.614876$61$2$156#AddNewDataToBuffer$1370892262.614896$61$2$156#NewStatsIn$1370892262.635442$61$2$156#AddNewDataToBuffer$1370892262.635451$61$2$156#NewStatsIn$1370892262.687171$61$2$156#AddNewDataToBuffer$1370892262.687179$61$2$156#NewStatsIn$1370892262.824919$61$2$156#AddNewDataToBuffer$1370892262.824938$61$2$156#ReleaseBuffer$1370892262.824945$61$2$156#StartRunGo$1370892262.825093$61$2#DoneRunGo$1370892262.825215$61$2
ControllerExecution,Begin#NewStatsIn$1370892263.614949$61$2$157#AddNewDataToBuffer$1370892263.614970$61$2$157#NewStatsIn$1370892263.636724$61$2$157#AddNewDataToBuffer$1370892263.636733$61$2$157#NewStatsIn$1370892263.687351$61$2$157#AddNewDataToBuffer$1370892263.687362$61$2$157#NewStatsIn$1370892263.824846$61$2$157#AddNewDataToBuffer$1370892263.824857$61$2$157#ReleaseBuffer$1370892263.824863$61$2$157#StartRunGo$1370892263.825005$61$2#DoneRunGo$1370892263.825121$61$2
ControllerExecution,Begin#NewStatsIn$1370892264.614226$61$2$158#AddNewDataToBuffer$1370892264.614248$61$2$158#NewStatsIn$1370892264.635254$61$2$158#AddNewDataToBuffer$1370892264.635263$61$2$158#NewStatsIn$1370892264.687461$61$2$158#AddNewDataToBuffer$1370892264.687469$61$2$158#NewStatsIn$1370892264.825312$61$2$158#AddNewDataToBuffer$1370892264.825344$61$2$158#ReleaseBuffer$1370892264.825350$61$2$158#StartRunGo$1370892264.825494$61$2#DoneRunGo$1370892264.825647$61$2
ControllerExecution,Begin#NewStatsIn$1370892265.614594$61$2$159#AddNewDataToBuffer$1370892265.614616$61$2$159#NewStatsIn$1370892265.636092$61$2$159#AddNewDataToBuffer$1370892265.636101$61$2$159#NewStatsIn$1370892265.686300$61$2$159#AddNewDataToBuffer$1370892265.686309$61$2$159#NewStatsIn$1370892265.823289$61$2$159#AddNewDataToBuffer$1370892265.823299$61$2$159#ReleaseBuffer$1370892265.823304$61$2$159#StartRunGo$1370892265.823443$61$2#DoneRunGo$1370892265.823564$61$2
ControllerExecution,Begin#NewStatsIn$1370892266.613932$61$2$160#AddNewDataToBuffer$1370892266.613950$61$2$160#NewStatsIn$1370892266.635003$61$2$160#AddNewDataToBuffer$1370892266.635011$61$2$160#NewStatsIn$1370892266.686673$61$2$160#AddNewDataToBuffer$1370892266.686682$61$2$160#NewStatsIn$1370892266.824268$61$2$160#AddNewDataToBuffer$1370892266.824278$61$2$160#ReleaseBuffer$1370892266.824283$61$2$160#StartRunGo$1370892266.824422$61$2#DoneRunGo$1370892266.824545$61$2
ControllerExecution,Begin#NewStatsIn$1370892267.614406$61$2$161#AddNewDataToBuffer$1370892267.614429$61$2$161#NewStatsIn$1370892267.634807$61$2$161#AddNewDataToBuffer$1370892267.634815$61$2$161#NewStatsIn$1370892267.684843$61$2$161#AddNewDataToBuffer$1370892267.684852$61$2$161#NewStatsIn$1370892267.822423$61$2$161#AddNewDataToBuffer$1370892267.822432$61$2$161#ReleaseBuffer$1370892267.822437$61$2$161#StartRunGo$1370892267.822575$61$2#DoneRunGo$1370892267.822717$61$2
ControllerExecution,Begin#NewStatsIn$1370892268.613945$61$2$162#AddNewDataToBuffer$1370892268.613967$61$2$162#NewStatsIn$1370892268.635862$61$2$162#AddNewDataToBuffer$1370892268.635871$61$2$162#NewStatsIn$1370892268.684901$61$2$162#AddNewDataToBuffer$1370892268.684910$61$2$162#NewStatsIn$1370892268.823503$61$2$162#AddNewDataToBuffer$1370892268.823516$61$2$162#ReleaseBuffer$1370892268.823522$61$2$162#StartRunGo$1370892268.823667$61$2#DoneRunGo$1370892268.823798$61$2
ControllerExecution,Begin#NewStatsIn$1370892269.614195$61$2$163#AddNewDataToBuffer$1370892269.614216$61$2$163#NewStatsIn$1370892269.636032$61$2$163#AddNewDataToBuffer$1370892269.636040$61$2$163#NewStatsIn$1370892269.684323$61$2$163#AddNewDataToBuffer$1370892269.684335$61$2$163#NewStatsIn$1370892269.821831$61$2$163#AddNewDataToBuffer$1370892269.821841$61$2$163#ReleaseBuffer$1370892269.821847$61$2$163#StartRunGo$1370892269.821991$61$2#DoneRunGo$1370892269.822121$61$2
ControllerExecution,Begin#NewStatsIn$1370892270.613666$61$2$164#AddNewDataToBuffer$1370892270.613689$61$2$164#NewStatsIn$1370892270.635749$61$2$164#AddNewDataToBuffer$1370892270.635758$61$2$164#NewStatsIn$1370892270.684667$61$2$164#AddNewDataToBuffer$1370892270.684677$61$2$164#NewStatsIn$1370892270.822532$61$2$164#AddNewDataToBuffer$1370892270.822550$61$2$164#ReleaseBuffer$1370892270.822557$61$2$164#StartRunGo$1370892270.822706$61$2#DoneRunGo$1370892270.822831$61$2
ControllerExecution,Begin#NewStatsIn$1370892271.614199$61$2$165#AddNewDataToBuffer$1370892271.614219$61$2$165#NewStatsIn$1370892271.637487$61$2$165#AddNewDataToBuffer$1370892271.637496$61$2$165#NewStatsIn$1370892271.683354$61$2$165#AddNewDataToBuffer$1370892271.683366$61$2$165#NewStatsIn$1370892271.822767$61$2$165#AddNewDataToBuffer$1370892271.822784$61$2$165#ReleaseBuffer$1370892271.822790$61$2$165#StartRunGo$1370892271.822934$61$2#DoneRunGo$1370892271.823060$61$2
ControllerExecution,Begin#NewStatsIn$1370892272.613817$61$2$166#AddNewDataToBuffer$1370892272.613839$61$2$166#NewStatsIn$1370892272.635557$61$2$166#AddNewDataToBuffer$1370892272.635565$61$2$166#NewStatsIn$1370892272.684252$61$2$166#AddNewDataToBuffer$1370892272.684262$61$2$166#NewStatsIn$1370892272.820839$61$2$166#AddNewDataToBuffer$1370892272.820854$61$2$166#ReleaseBuffer$1370892272.820860$61$2$166#StartRunGo$1370892272.821007$61$2#DoneRunGo$1370892272.821136$61$2
ControllerExecution,Begin#NewStatsIn$1370892273.614493$61$2$167#AddNewDataToBuffer$1370892273.614514$61$2$167#NewStatsIn$1370892273.636096$61$2$167#AddNewDataToBuffer$1370892273.636104$61$2$167#NewStatsIn$1370892273.682567$61$2$167#AddNewDataToBuffer$1370892273.682577$61$2$167#NewStatsIn$1370892273.820261$61$2$167#AddNewDataToBuffer$1370892273.820281$61$2$167#ReleaseBuffer$1370892273.820288$61$2$167#StartRunGo$1370892273.820437$61$2#DoneRunGo$1370892273.820565$61$2
ControllerExecution,Begin#NewStatsIn$1370892274.613602$61$2$168#AddNewDataToBuffer$1370892274.613625$61$2$168#NewStatsIn$1370892274.635635$61$2$168#AddNewDataToBuffer$1370892274.635644$61$2$168#NewStatsIn$1370892274.680883$61$2$168#AddNewDataToBuffer$1370892274.680892$61$2$168#NewStatsIn$1370892274.819704$61$2$168#AddNewDataToBuffer$1370892274.819713$61$2$168#ReleaseBuffer$1370892274.819719$61$2$168#StartRunGo$1370892274.819860$61$2#DoneRunGo$1370892274.820041$61$2
ControllerExecution,Begin#NewStatsIn$1370892275.615795$61$2$169#AddNewDataToBuffer$1370892275.615816$61$2$169#NewStatsIn$1370892275.636339$61$2$169#AddNewDataToBuffer$1370892275.636348$61$2$169#NewStatsIn$1370892275.681440$61$2$169#AddNewDataToBuffer$1370892275.681450$61$2$169#NewStatsIn$1370892275.818559$61$2$169#AddNewDataToBuffer$1370892275.818571$61$2$169#ReleaseBuffer$1370892275.818577$61$2$169#StartRunGo$1370892275.818722$61$2#DoneRunGo$1370892275.818844$61$2
ControllerExecution,Begin#NewStatsIn$1370892276.615540$61$2$170#AddNewDataToBuffer$1370892276.615562$61$2$170#NewStatsIn$1370892276.635211$61$2$170#AddNewDataToBuffer$1370892276.635219$61$2$170#NewStatsIn$1370892276.680141$61$2$170#AddNewDataToBuffer$1370892276.680150$61$2$170#NewStatsIn$1370892276.819584$61$2$170#AddNewDataToBuffer$1370892276.819593$61$2$170#ReleaseBuffer$1370892276.819598$61$2$170#StartRunGo$1370892276.819739$61$2#DoneRunGo$1370892276.819860$61$2
