StartController,controller starts
ControllerExecution,Begin#AddNewDataToBuffer$1370902056.091290$61$6$72#ReleaseBuffer$1370902056.091311$61$6$72#StartRunGo$1370902056.097088$61$6#DoneRunGo$1370902056.097207$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902056.137522$61$7$72#ReleaseBuffer$1370902056.137544$61$7$72#StartRunGo$1370902056.138358$61$7#DoneRunGo$1370902056.139011$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902059.087469$61$6$73#ReleaseBuffer$1370902059.087486$61$6$73#StartRunGo$1370902059.096114$61$6#DoneRunGo$1370902059.096244$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902059.135094$61$7$73#ReleaseBuffer$1370902059.135111$61$7$73#StartRunGo$1370902059.142653$61$7#DoneRunGo$1370902059.145091$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902062.091426$61$6$74#ReleaseBuffer$1370902062.091443$61$6$74#StartRunGo$1370902062.094476$61$6#DoneRunGo$1370902062.094578$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902062.142838$61$7$74#ReleaseBuffer$1370902062.142855$61$7$74#StartRunGo$1370902062.143512$61$7#DoneRunGo$1370902062.155949$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902065.096232$61$6$75#ReleaseBuffer$1370902065.096247$61$6$75#StartRunGo$1370902065.101189$61$6#DoneRunGo$1370902065.101309$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902065.124520$61$7$75#ReleaseBuffer$1370902065.124542$61$7$75#StartRunGo$1370902065.124792$61$7#DoneRunGo$1370902065.127739$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902068.087101$61$6$76#ReleaseBuffer$1370902068.087113$61$6$76#StartRunGo$1370902068.087235$61$6#DoneRunGo$1370902068.087320$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902068.129111$61$7$76#ReleaseBuffer$1370902068.129123$61$7$76#StartRunGo$1370902068.129274$61$7#DoneRunGo$1370902068.130297$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902071.096076$61$6$77#ReleaseBuffer$1370902071.096090$61$6$77#StartRunGo$1370902071.096682$61$6#DoneRunGo$1370902071.096786$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902071.144794$61$7$77#ReleaseBuffer$1370902071.144805$61$7$77#StartRunGo$1370902071.144932$61$7#DoneRunGo$1370902071.145715$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902074.089946$61$6$78#ReleaseBuffer$1370902074.089964$61$6$78#StartRunGo$1370902074.091018$61$6#DoneRunGo$1370902074.091175$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902074.124139$61$7$78#ReleaseBuffer$1370902074.124150$61$7$78#StartRunGo$1370902074.124280$61$7#DoneRunGo$1370902074.125010$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902077.096872$61$6$79#ReleaseBuffer$1370902077.096901$61$6$79#StartRunGo$1370902077.098708$61$6#DoneRunGo$1370902077.098814$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902077.129686$61$7$79#ReleaseBuffer$1370902077.129705$61$7$79#StartRunGo$1370902077.131736$61$7#DoneRunGo$1370902077.133153$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902080.100791$61$6$80#ReleaseBuffer$1370902080.100808$61$6$80#StartRunGo$1370902080.101026$61$6#DoneRunGo$1370902080.101592$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902080.148940$61$7$80#ReleaseBuffer$1370902080.148959$61$7$80#StartRunGo$1370902080.155086$61$7#DoneRunGo$1370902080.155748$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902083.105598$61$6$81#ReleaseBuffer$1370902083.105614$61$6$81#StartRunGo$1370902083.106116$61$6#DoneRunGo$1370902083.106757$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902083.171467$61$7$81#ReleaseBuffer$1370902083.171481$61$7$81#StartRunGo$1370902083.174952$61$7#DoneRunGo$1370902083.175712$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902086.093441$61$6$82#ReleaseBuffer$1370902086.093452$61$6$82#StartRunGo$1370902086.093578$61$6#DoneRunGo$1370902086.093655$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902086.126114$61$7$82#ReleaseBuffer$1370902086.126135$61$7$82#StartRunGo$1370902086.126349$61$7#DoneRunGo$1370902086.127286$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902089.102080$61$6$83#ReleaseBuffer$1370902089.102094$61$6$83#StartRunGo$1370902089.116297$61$6#DoneRunGo$1370902089.116422$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902089.142802$61$7$83#ReleaseBuffer$1370902089.142812$61$7$83#StartRunGo$1370902089.142927$61$7#DoneRunGo$1370902089.143721$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902092.094365$61$6$84#ReleaseBuffer$1370902092.094386$61$6$84#StartRunGo$1370902092.094641$61$6#DoneRunGo$1370902092.094735$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902092.138069$61$7$84#ReleaseBuffer$1370902092.138081$61$7$84#StartRunGo$1370902092.138207$61$7#DoneRunGo$1370902092.139006$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902095.095710$61$6$85#ReleaseBuffer$1370902095.095726$61$6$85#StartRunGo$1370902095.110619$61$6#DoneRunGo$1370902095.110728$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902095.134209$61$7$85#ReleaseBuffer$1370902095.134225$61$7$85#StartRunGo$1370902095.134911$61$7#DoneRunGo$1370902095.135622$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902098.089442$61$6$86#ReleaseBuffer$1370902098.089459$61$6$86#StartRunGo$1370902098.090198$61$6#DoneRunGo$1370902098.090302$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902098.151789$61$7$86#ReleaseBuffer$1370902098.151803$61$7$86#StartRunGo$1370902098.162124$61$7#DoneRunGo$1370902098.164815$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902101.095143$61$6$87#ReleaseBuffer$1370902101.095161$61$6$87#StartRunGo$1370902101.095351$61$6#DoneRunGo$1370902101.095454$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902101.133605$61$7$87#ReleaseBuffer$1370902101.133621$61$7$87#StartRunGo$1370902101.149252$61$7#DoneRunGo$1370902101.149965$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902104.108124$61$6$88#ReleaseBuffer$1370902104.108139$61$6$88#StartRunGo$1370902104.112583$61$6#DoneRunGo$1370902104.112698$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902104.141874$61$7$88#ReleaseBuffer$1370902104.141885$61$7$88#StartRunGo$1370902104.142057$61$7#DoneRunGo$1370902104.142852$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902107.090016$61$6$89#ReleaseBuffer$1370902107.090032$61$6$89#StartRunGo$1370902107.103587$61$6#DoneRunGo$1370902107.103705$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902107.142862$61$7$89#ReleaseBuffer$1370902107.142877$61$7$89#StartRunGo$1370902107.143496$61$7#DoneRunGo$1370902107.146841$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902110.090292$61$6$90#ReleaseBuffer$1370902110.090309$61$6$90#StartRunGo$1370902110.092207$61$6#DoneRunGo$1370902110.092309$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902110.135334$61$7$90#ReleaseBuffer$1370902110.135352$61$7$90#StartRunGo$1370902110.135725$61$7#DoneRunGo$1370902110.138842$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902113.098086$61$6$91#ReleaseBuffer$1370902113.098102$61$6$91#StartRunGo$1370902113.100665$61$6#DoneRunGo$1370902113.100770$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902113.139432$61$7$91#ReleaseBuffer$1370902113.139447$61$7$91#StartRunGo$1370902113.140108$61$7#DoneRunGo$1370902113.140824$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902116.087568$61$6$92#ReleaseBuffer$1370902116.087584$61$6$92#StartRunGo$1370902116.088529$61$6#DoneRunGo$1370902116.088629$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902116.138600$61$7$92#ReleaseBuffer$1370902116.138618$61$7$92#StartRunGo$1370902116.138821$61$7#DoneRunGo$1370902116.144873$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902119.088752$61$6$93#ReleaseBuffer$1370902119.088772$61$6$93#StartRunGo$1370902119.088947$61$6#DoneRunGo$1370902119.089044$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902119.125594$61$7$93#ReleaseBuffer$1370902119.125609$61$7$93#StartRunGo$1370902119.125768$61$7#DoneRunGo$1370902119.128039$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902122.118833$61$6$94#ReleaseBuffer$1370902122.118848$61$6$94#StartRunGo$1370902122.123573$61$6#DoneRunGo$1370902122.123680$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902122.161657$61$7$94#ReleaseBuffer$1370902122.161670$61$7$94#StartRunGo$1370902122.167695$61$7#DoneRunGo$1370902122.168622$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902125.106355$61$6$95#ReleaseBuffer$1370902125.106373$61$6$95#StartRunGo$1370902125.108024$61$6#DoneRunGo$1370902125.108132$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902125.148327$61$7$95#ReleaseBuffer$1370902125.148344$61$7$95#StartRunGo$1370902125.149310$61$7#DoneRunGo$1370902125.149913$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902128.090432$61$6$96#ReleaseBuffer$1370902128.090452$61$6$96#StartRunGo$1370902128.090636$61$6#DoneRunGo$1370902128.090743$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902128.137049$61$7$96#ReleaseBuffer$1370902128.137064$61$7$96#StartRunGo$1370902128.137713$61$7#DoneRunGo$1370902128.138424$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902131.099966$61$6$97#ReleaseBuffer$1370902131.099987$61$6$97#StartRunGo$1370902131.103723$61$6#DoneRunGo$1370902131.103806$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902131.143010$61$7$97#ReleaseBuffer$1370902131.143029$61$7$97#StartRunGo$1370902131.149244$61$7#DoneRunGo$1370902131.154544$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902134.106044$61$6$98#ReleaseBuffer$1370902134.106060$61$6$98#StartRunGo$1370902134.116552$61$6#DoneRunGo$1370902134.116660$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902134.151879$61$7$98#ReleaseBuffer$1370902134.151890$61$7$98#StartRunGo$1370902134.152053$61$7#DoneRunGo$1370902134.152857$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902137.117443$61$6$99#ReleaseBuffer$1370902137.117466$61$6$99#StartRunGo$1370902137.121205$61$6#DoneRunGo$1370902137.121312$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902137.162190$61$7$99#ReleaseBuffer$1370902137.162207$61$7$99#StartRunGo$1370902137.171174$61$7#DoneRunGo$1370902137.173784$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902140.097348$61$6$100#ReleaseBuffer$1370902140.097363$61$6$100#StartRunGo$1370902140.100372$61$6#DoneRunGo$1370902140.100492$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902140.133497$61$7$100#ReleaseBuffer$1370902140.133512$61$7$100#StartRunGo$1370902140.133688$61$7#DoneRunGo$1370902140.134629$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902143.087393$61$6$101#ReleaseBuffer$1370902143.087403$61$6$101#StartRunGo$1370902143.087524$61$6#DoneRunGo$1370902143.087602$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902143.119624$61$7$101#ReleaseBuffer$1370902143.119640$61$7$101#StartRunGo$1370902143.119812$61$7#DoneRunGo$1370902143.120870$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902146.087670$61$6$102#ReleaseBuffer$1370902146.087684$61$6$102#StartRunGo$1370902146.087825$61$6#DoneRunGo$1370902146.088076$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902146.131538$61$7$102#ReleaseBuffer$1370902146.131548$61$7$102#StartRunGo$1370902146.131678$61$7#DoneRunGo$1370902146.132296$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902149.106621$61$6$103#ReleaseBuffer$1370902149.106643$61$6$103#StartRunGo$1370902149.112135$61$6#DoneRunGo$1370902149.112239$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902149.148679$61$7$103#ReleaseBuffer$1370902149.148690$61$7$103#StartRunGo$1370902149.148803$61$7#DoneRunGo$1370902149.149616$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902152.110666$61$6$104#ReleaseBuffer$1370902152.110681$61$6$104#StartRunGo$1370902152.137644$61$6#DoneRunGo$1370902152.137726$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902152.155257$61$7$104#ReleaseBuffer$1370902152.155271$61$7$104#StartRunGo$1370902152.161328$61$7#DoneRunGo$1370902152.167828$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902155.088607$61$6$105#ReleaseBuffer$1370902155.088630$61$6$105#StartRunGo$1370902155.093528$61$6#DoneRunGo$1370902155.093635$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902155.129634$61$7$105#ReleaseBuffer$1370902155.129652$61$7$105#StartRunGo$1370902155.129850$61$7#DoneRunGo$1370902155.131141$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902158.089627$61$6$106#ReleaseBuffer$1370902158.089644$61$6$106#StartRunGo$1370902158.097506$61$6#DoneRunGo$1370902158.097609$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902158.133119$61$7$106#ReleaseBuffer$1370902158.133130$61$7$106#StartRunGo$1370902158.133263$61$7#DoneRunGo$1370902158.133913$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902161.105958$61$6$107#ReleaseBuffer$1370902161.105977$61$6$107#StartRunGo$1370902161.118635$61$6#DoneRunGo$1370902161.118760$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902161.145215$61$7$107#ReleaseBuffer$1370902161.145232$61$7$107#StartRunGo$1370902161.151925$61$7#DoneRunGo$1370902161.154530$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902164.099417$61$6$108#ReleaseBuffer$1370902164.099433$61$6$108#StartRunGo$1370902164.106691$61$6#DoneRunGo$1370902164.106799$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902164.142541$61$7$108#ReleaseBuffer$1370902164.142558$61$7$108#StartRunGo$1370902164.143229$61$7#DoneRunGo$1370902164.145894$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902167.086842$61$6$109#ReleaseBuffer$1370902167.086860$61$6$109#StartRunGo$1370902167.089261$61$6#DoneRunGo$1370902167.089385$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902167.117574$61$7$109#ReleaseBuffer$1370902167.117590$61$7$109#StartRunGo$1370902167.124084$61$7#DoneRunGo$1370902167.127765$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902170.085309$61$6$110#ReleaseBuffer$1370902170.085321$61$6$110#StartRunGo$1370902170.085526$61$6#DoneRunGo$1370902170.085599$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902170.117302$61$7$110#ReleaseBuffer$1370902170.117316$61$7$110#StartRunGo$1370902170.117455$61$7#DoneRunGo$1370902170.118173$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902173.088125$61$6$111#ReleaseBuffer$1370902173.088141$61$6$111#StartRunGo$1370902173.089746$61$6#DoneRunGo$1370902173.089863$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902173.138414$61$7$111#ReleaseBuffer$1370902173.138437$61$7$111#StartRunGo$1370902173.139171$61$7#DoneRunGo$1370902173.143081$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902176.088204$61$6$112#ReleaseBuffer$1370902176.088228$61$6$112#StartRunGo$1370902176.097730$61$6#DoneRunGo$1370902176.098451$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902176.130401$61$7$112#ReleaseBuffer$1370902176.130415$61$7$112#StartRunGo$1370902176.130582$61$7#DoneRunGo$1370902176.134561$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902179.086924$61$6$113#ReleaseBuffer$1370902179.086937$61$6$113#StartRunGo$1370902179.087128$61$6#DoneRunGo$1370902179.087209$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902179.124788$61$7$113#ReleaseBuffer$1370902179.124804$61$7$113#StartRunGo$1370902179.125634$61$7#DoneRunGo$1370902179.128388$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902182.088848$61$6$114#ReleaseBuffer$1370902182.088864$61$6$114#StartRunGo$1370902182.091550$61$6#DoneRunGo$1370902182.091663$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902182.129730$61$7$114#ReleaseBuffer$1370902182.129748$61$7$114#StartRunGo$1370902182.130059$61$7#DoneRunGo$1370902182.130903$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902185.095578$61$6$115#ReleaseBuffer$1370902185.095604$61$6$115#StartRunGo$1370902185.096608$61$6#DoneRunGo$1370902185.096717$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902185.132284$61$7$115#ReleaseBuffer$1370902185.132299$61$7$115#StartRunGo$1370902185.140260$61$7#DoneRunGo$1370902185.142260$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902188.124109$61$6$116#ReleaseBuffer$1370902188.124128$61$6$116#StartRunGo$1370902188.137474$61$6#DoneRunGo$1370902188.137579$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902188.139805$61$7$116#ReleaseBuffer$1370902188.139821$61$7$116#StartRunGo$1370902188.146523$61$7#DoneRunGo$1370902188.149636$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902191.087999$61$6$117#ReleaseBuffer$1370902191.088021$61$6$117#StartRunGo$1370902191.096932$61$6#DoneRunGo$1370902191.097152$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902191.120000$61$7$117#ReleaseBuffer$1370902191.120015$61$7$117#StartRunGo$1370902191.120627$61$7#DoneRunGo$1370902191.138362$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902194.106650$61$6$118#ReleaseBuffer$1370902194.106664$61$6$118#StartRunGo$1370902194.118091$61$6#DoneRunGo$1370902194.118198$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902194.156741$61$7$118#ReleaseBuffer$1370902194.156761$61$7$118#StartRunGo$1370902194.164835$61$7#DoneRunGo$1370902194.167632$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902197.088346$61$6$119#ReleaseBuffer$1370902197.088357$61$6$119#StartRunGo$1370902197.088479$61$6#DoneRunGo$1370902197.088554$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902197.131877$61$7$119#ReleaseBuffer$1370902197.131902$61$7$119#StartRunGo$1370902197.133364$61$7#DoneRunGo$1370902197.134321$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902200.084883$61$6$120#ReleaseBuffer$1370902200.084900$61$6$120#StartRunGo$1370902200.091292$61$6#DoneRunGo$1370902200.091405$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902200.128073$61$7$120#ReleaseBuffer$1370902200.128096$61$7$120#StartRunGo$1370902200.128738$61$7#DoneRunGo$1370902200.129472$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902203.086649$61$6$121#ReleaseBuffer$1370902203.086669$61$6$121#StartRunGo$1370902203.087308$61$6#DoneRunGo$1370902203.087409$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902203.127541$61$7$121#ReleaseBuffer$1370902203.127560$61$7$121#StartRunGo$1370902203.129718$61$7#DoneRunGo$1370902203.130877$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902206.108698$61$6$122#ReleaseBuffer$1370902206.108718$61$6$122#StartRunGo$1370902206.116625$61$6#DoneRunGo$1370902206.116744$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902206.173812$61$7$122#ReleaseBuffer$1370902206.173836$61$7$122#StartRunGo$1370902206.185274$61$7#DoneRunGo$1370902206.188360$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902209.086563$61$6$123#ReleaseBuffer$1370902209.086578$61$6$123#StartRunGo$1370902209.086777$61$6#DoneRunGo$1370902209.086949$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902209.119705$61$7$123#ReleaseBuffer$1370902209.119716$61$7$123#StartRunGo$1370902209.119891$61$7#DoneRunGo$1370902209.120774$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902212.085758$61$6$124#ReleaseBuffer$1370902212.085772$61$6$124#StartRunGo$1370902212.086304$61$6#DoneRunGo$1370902212.086427$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902212.119309$61$7$124#ReleaseBuffer$1370902212.119319$61$7$124#StartRunGo$1370902212.119441$61$7#DoneRunGo$1370902212.120102$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902215.105978$61$6$125#ReleaseBuffer$1370902215.106002$61$6$125#StartRunGo$1370902215.115072$61$6#DoneRunGo$1370902215.115174$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902215.147323$61$7$125#ReleaseBuffer$1370902215.147337$61$7$125#StartRunGo$1370902215.155068$61$7#DoneRunGo$1370902215.157628$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902218.096734$61$6$126#ReleaseBuffer$1370902218.096759$61$6$126#StartRunGo$1370902218.097208$61$6#DoneRunGo$1370902218.097314$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902218.128367$61$7$126#ReleaseBuffer$1370902218.128383$61$7$126#StartRunGo$1370902218.128693$61$7#DoneRunGo$1370902218.129654$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902221.084985$61$6$127#ReleaseBuffer$1370902221.084996$61$6$127#StartRunGo$1370902221.085125$61$6#DoneRunGo$1370902221.085230$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902221.127903$61$7$127#ReleaseBuffer$1370902221.127923$61$7$127#StartRunGo$1370902221.129361$61$7#DoneRunGo$1370902221.132017$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902224.098709$61$6$128#ReleaseBuffer$1370902224.098733$61$6$128#StartRunGo$1370902224.102501$61$6#DoneRunGo$1370902224.102998$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902224.140340$61$7$128#ReleaseBuffer$1370902224.140357$61$7$128#StartRunGo$1370902224.141255$61$7#DoneRunGo$1370902224.142448$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902227.097084$61$6$129#ReleaseBuffer$1370902227.097104$61$6$129#StartRunGo$1370902227.097475$61$6#DoneRunGo$1370902227.097574$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902227.136277$61$7$129#ReleaseBuffer$1370902227.136294$61$7$129#StartRunGo$1370902227.137209$61$7#DoneRunGo$1370902227.137855$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902230.100977$61$6$130#ReleaseBuffer$1370902230.100994$61$6$130#StartRunGo$1370902230.108667$61$6#DoneRunGo$1370902230.113083$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902230.169700$61$7$130#ReleaseBuffer$1370902230.169715$61$7$130#StartRunGo$1370902230.169880$61$7#DoneRunGo$1370902230.170786$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902233.100185$61$6$131#ReleaseBuffer$1370902233.100208$61$6$131#StartRunGo$1370902233.101530$61$6#DoneRunGo$1370902233.101651$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902233.131530$61$7$131#ReleaseBuffer$1370902233.131541$61$7$131#StartRunGo$1370902233.131656$61$7#DoneRunGo$1370902233.132282$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902236.087160$61$6$132#ReleaseBuffer$1370902236.087170$61$6$132#StartRunGo$1370902236.087302$61$6#DoneRunGo$1370902236.087389$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902236.119855$61$7$132#ReleaseBuffer$1370902236.119866$61$7$132#StartRunGo$1370902236.119994$61$7#DoneRunGo$1370902236.121171$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902239.096398$61$6$133#ReleaseBuffer$1370902239.096420$61$6$133#StartRunGo$1370902239.102234$61$6#DoneRunGo$1370902239.102346$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902239.140520$61$7$133#ReleaseBuffer$1370902239.140543$61$7$133#StartRunGo$1370902239.145263$61$7#DoneRunGo$1370902239.146830$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902242.092071$61$6$134#ReleaseBuffer$1370902242.092088$61$6$134#StartRunGo$1370902242.094180$61$6#DoneRunGo$1370902242.094283$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902242.136767$61$7$134#ReleaseBuffer$1370902242.136782$61$7$134#StartRunGo$1370902242.138499$61$7#DoneRunGo$1370902242.139186$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902245.089484$61$6$135#ReleaseBuffer$1370902245.089502$61$6$135#StartRunGo$1370902245.090299$61$6#DoneRunGo$1370902245.091005$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902245.135576$61$7$135#ReleaseBuffer$1370902245.135595$61$7$135#StartRunGo$1370902245.136052$61$7#DoneRunGo$1370902245.137370$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902248.115185$61$6$136#ReleaseBuffer$1370902248.115207$61$6$136#StartRunGo$1370902248.119613$61$6#DoneRunGo$1370902248.119724$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902248.157655$61$7$136#ReleaseBuffer$1370902248.157670$61$7$136#StartRunGo$1370902248.158524$61$7#DoneRunGo$1370902248.159164$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902251.120086$61$6$137#ReleaseBuffer$1370902251.120106$61$6$137#StartRunGo$1370902251.126375$61$6#DoneRunGo$1370902251.126487$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902251.156502$61$7$137#ReleaseBuffer$1370902251.156517$61$7$137#StartRunGo$1370902251.157153$61$7#DoneRunGo$1370902251.158034$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902254.096520$61$6$138#ReleaseBuffer$1370902254.096541$61$6$138#StartRunGo$1370902254.101028$61$6#DoneRunGo$1370902254.101167$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902254.130889$61$7$138#ReleaseBuffer$1370902254.130902$61$7$138#StartRunGo$1370902254.131064$61$7#DoneRunGo$1370902254.132067$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902257.086543$61$6$139#ReleaseBuffer$1370902257.086559$61$6$139#StartRunGo$1370902257.086838$61$6#DoneRunGo$1370902257.086929$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902257.126208$61$7$139#ReleaseBuffer$1370902257.126225$61$7$139#StartRunGo$1370902257.126462$61$7#DoneRunGo$1370902257.127915$61$7
ControllerExecution,Begin#AddNewDataToBuffer$1370902260.099621$61$6$140#ReleaseBuffer$1370902260.099637$61$6$140#StartRunGo$1370902260.100464$61$6#DoneRunGo$1370902260.100569$61$6
ControllerExecution,Begin#AddNewDataToBuffer$1370902260.151973$61$7$140#ReleaseBuffer$1370902260.151992$61$7$140#StartRunGo$1370902260.152782$61$7#DoneRunGo$1370902260.153476$61$7
